reviewer,date,location,contribution,help_vote,with_img,rating,review_title,review_content,date_of_stay,response_title,response_date,response_content,response_helpful,Hotel,Url
https://www.tripadvisor.com/Profile/ft_o122,ft_o122 wrote a review Apr 2021,"Hong Kong, China",31 contributions,109 helpful votes,t,50,Truly Five Star with Impeccable Service!,"With the amusement park being reopened recently, we capitalized on the opportunity to reserve one night stay at the Disney Explorer's Lodge, reserving for the Adventurous Suite along with the connecting room with our family friends. From the moment we arrived, we immediately knew we were in good hands of the team there. Karl was such an amazing host and showed us the way to our suite, he was very interactive with the children, and also explained the design and features of the suite in great detail. The suite itself was exceptionally spacious and the decorations were well thought out, and with a lot of hidden surprises for the little ones. Our package came with in room breakfast as well so it allowed us to slightly sleep in the following day, food was neatly presented and…",March 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Apr 11, 2021",2021-04-12,"Dear FT0122, Thank you for your recent stay at our Lodge and contributed your valuable time to provide a thorough review about your staying experience in our Adventurous Suite, much appreciated. We are thrilled to receive your remarkable comments, thank you! On behalf of our teams, beyond the 5-star amazing score received, we truly appreciate your support and encouragement that have inputted additional driving force for our entire team to continuously strive to provide the best service and accommodation to each of our honorable guest. Your compliments paid to Joe and Karl will definitely be shared with them for their effort made to provide you and your family a wonderful stay. Thank you again for your kind comments. We do look forward to hearing from you for a revisit plan. It will be such a pleasure to welcoming you and your family back! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/KaiHoM,Kai Ho M wrote a review Apr 2021,"Hong Kong, China",16 contributions,15 helpful votes,t,50,The hotel is really great overall,"The hotel lobby is good. It is adventure-themed. Ocean scent air freshener is used and it smells good. It is well-garnished with chandeliers and many other decorations. During check-in, the staff is very friendly and patient. There are also staff roaming around and proactively offering help to visitors. The toilet in the lobby is very clean. The only thing that I would nitpick about is the size of the lobby and that of the gift shop within it. The gift shop offers fewer items than the gift shops within the Disney park. Although the lobby is bright and spacious, it could be even bigger in my opinion. The room we got is on the top floor (8th) and has two beds. Despite a lack of sea view (instead, it has a view of a certain part of the hotel, a garden and a parking lot), it is…",April 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Apr 7, 2021",2021-04-08,"Dear KaiHoM, Thank you for your recent stay at our Lodge and contributed your valuable time to provide a thorough review regarding your staying experience. We are glad to hear of your pleasant stay at our property enjoying our Cast Members's hospitality and the Lodge's facilities. It is great to learn that you love our themed landscape design and our outdoor surrounding that embraces the nature. Your delightful stay at our Lodge is an enormous encouragement to our teams as our Cast Members strive every day to provide the best services and accommodation to each of our guest! Thank you! We took good notice of your comments about the lobby size and products offered at our merchandise shop that will definitely be shared with the relevant teams. We treasure our guests' opinions as indeed they can perfect our services. Thanks again for your review and we look forward to welcoming you back in a not too distant future! Best Regards, Michael Lock Senior Manager, Hotel Operations",1,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Travelblogger2021,Stan wrote a review Mar 2021,,1 contribution,,f,50,Profession Housekeeping Staff,"I didn’t realise my air conditioning was not working until I came back from Disneyland. I called Front Desk to arrange room change, thank you housekeeping manager Connie came up apologise to me in the new room with some special gift even not their fault as engineer team was not available at that time. The entire housekeeping team super professional and friendly, room were super clean. Something that surprise me was HSK team will turn off the vacuum & greet with you when you walk pass then continue with their work which other 5 stars hotel might not provide the same. Overall experience were super good, but they might consider focus more resources in front desk & back end with customer support & request.",March 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Mar 15, 2021",2021-03-16,"Dear Travelblogger2021, Thank you for your stay at our Lodge and appreciate your valuable time contributed to provide feedback about your staying experience. Firstly, let me send my apologies for the disorder of air-conditioner in your guestroom has caused you some inconveniences. We truly appreciate your compliments to our Housekeeping team for their attentive and professional service. Your commendations are definitely an encouragement to the team and enhance the team spirit! Thank you for your comments regarding resources at Front Desk that we will take an earnest review on the issue. We value all our guests’ opinions and indeed can assist us to perfect our service standard and guest experience. Thanks again for your input and we look forward to welcoming your re-visit in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/hoyell,Yell wrote a review Feb 2021,,4 contributions,4 helpful votes,f,50,Enjoyable hotel,"Even Disneyland not open, still can get fun in hotel everywhere. Hotel has many kids facilities so my boy is excited to see characters walking around. Don't miss out the breakfast buffet, simple items but a lot of variety.",February 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Feb 26, 2021",2021-02-27,"Dear hoyell, Thank you for your stay at our Lodge and contributed your valuable time to provide feedback of your staying experience. On behalf of our teams, I appreciate your amazing 5-star rating which is definitely an encouragement to us and indeed enhance our team spirit, thank you! It is glad to hear of your enjoyable stay at our property with fun time in joining our activities. Our Disney Characters always look forward to welcoming and creating memorial moments for each of our guest! It is great to know that your boy loved it, and glad that our breakfast buffet arrangements has impressed you! Thanks again for your positive comments which will be shared with our teams. We look forward to welcoming you back hopefully in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/heathering,Heather wrote a review Feb 2021,"Hong Kong, China",12 contributions,5 helpful votes,t,50,Truly a magical stay!,"We got lucky that Disneyland reopened the same day as our reservation at explorers lodge. Our three-year-old loved every minute of the trip and it felt like we were on vacation without leaving Hong Kong. Although some restaurant services are more limited with Covid, Thompson, KC and the entire staff went out of their way to ensure we had a magical time. The hotel design is gorgeous, it’s a lovely waterfront promenade walk to the park, and special touches delighted us at every turn - the stamp hunt, Minnie’s closet, and Minnie & Mickey surprise visit in their explorer gear to say farewell at checkout! We will definitely be back again soon!",February 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Feb 21, 2021",2021-02-22,"Dear heathering, Thank you for your recent stay at our Lodge and contributed your valuable time to share your staying experience, much appreciated. We are truly delighted to learn of our honorable guests to rejoice thoroughly at our property enjoying our Lodge environment, facilities and activities. It is excellent to know that our Disney special touches impressed you! It is our pleasure to commend our Cast Member for their professional service. Your positive comments will definitely be shared with Thompson, KC and the team for the service excellence. Thanks again for your sharing and we look forward to welcoming you back in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/maxNOTwell,maxNOTwell wrote a review Feb 2021,"Hong Kong, China",307 contributions,72 helpful votes,t,40,Amazing experience for the kids and also for the adults,"Amazing Disney hotel, our kid loves it! It’s new and beautiful. The deco is special and spacious. Lots of outdoor space for the kids to run and play. Will definitely come back again. Mickey and Donald will come out around noon time to greet the guests. The only bad thing is the catering. The food is just so so. 非常棒的迪斯尼酒店，非常棒的迪斯尼酒店，非常棒的迪斯尼酒店，非常棒的迪斯尼酒店，非常棒的迪斯尼酒店，非常棒的迪斯尼酒店",January 2021,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Feb 1, 2021",2021-02-02,"Dear maxNOTwell, Thank you for staying at our Lodge and appreciate for contributing your valuable time to provide feedback regarding your staying experience. We truly glad to hear of your pleasantly stay at our property enjoying our facilities and activities. Our Disney Characters always love to meet our guests over the joyful greeting moment! Your positive feedback is definitely an encouragement to our Cast Members for providing continuous professional services to each of our guest, thank you! We appreciate for your comments regarding the dining experience that certainly be shared with the relevant team for proper review. We value all our guests' comments and your opinion is indeed to assist us to perfect our service standard and guest experience. Thanks again for your input and we look forward to welcoming you back in a not too distant future! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/arielandaurora,Ariel Riley wrote a review Dec 2020,"Melbourne, Australia",155 contributions,165 helpful votes,f,40,Beautiful and welcoming,"Our last visit to Hong Kong included a lengthy stat at Disney's Explorer's Lodge and, like all Disney accommodation, it has it positives and negatives. If you've even been to Animal Kingdom Lodge in Orlando the architecture of the main lobby area is practically identical (only in smaller form). It has large and spacious rooms, with beautiful views of the lush garden scenery, pool and bay area. The rooms are well equipped with large, comfy beds, a mini fridge, tea and coffee, a nook for luggage, a large television - featuring several English channels. The bathroom only has a large shower, no bathtub. Every day housekeeping will give you a new tin (either seasonal or themed to the explorers lodge) equipped with basic toiletries. They make for great souvenirs and gifts. Cots…",January 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Jan 3, 2021",2021-01-04,"Dear arielandaurora, Thank your for staying at our Lodge and contributing your valuable time to provide feedback and comments regarding your staying experience, much appreciated. We are delighted to learn of your pleasant stay at our property enjoying the surrounding and facilities of our hotel, and very pleased to hear that your daughter rejoiced over our activities and had fun time with Goofy! We value our guests’ opinion and please rest assured that your comments regarding the food price and options have been well remarked. Your feedback is much appreciated and will indeed assist us to perfect our service standard. Again, thanks for your sharing and we look forward to welcoming you back in a not too distant future. Best Regards, Michael Lock Senior Manager, Operations Manager",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Gluten-FreeHeather,Gluten-FreeHeather wrote a review Nov 2020,"Hong Kong, China",188 contributions,35 helpful votes,f,50,A wonderful adventure,"Family staycation. The Disney Explorers Lodge was a lot of fun; from their Mickey scavenger hunt, to the pool and playroom, we all had a fantastic time!! The staff are courteous and friendly. The breakfast was delicious and special accommodations were made for food allergies. We will go back again soon!",October 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Nov 1, 2020",2020-11-02,"Dear Gluten-FreeHeather, Thank you for your recent stay at our Lodge for your staycation experience. We much appreciate your valuable time contributed to provide feedback of your stay. It is always encouraging to receive compliments from our honorable guests. We are glad to hear of your wonderful time spending with us as well as enjoying our hotel facilities, dining and Cast Members' service. Our amazing teams strive every day to ensure each of our guests will have marvelous time with us, and it definitely enhances our team spirit for our Guest to tell us! Thanks again for your patronage and we look forward to welcoming you again! Kinds Regard, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/TopNotchHongKong,TopNotchHongKong wrote a review Oct 2020,Hong Kong,45 contributions,54 helpful votes,f,50,RE: 2nd Staycation,1st time in a Disney Hotel. Check In was smooth and fast. Good management here. Lovely themed rooms. Very family oriented. Nice and clean with nice views out of rooms. A few restaurants to choose from but we could only get the Dragon Wind (Chinese Resturant) for dinner as all were already booked out. Food was good and service was fast even though it was busy and of course expect Theme Park prices. Breakfast was al la carte rather than buffet (given the current situation). You could choose a choice of Chinese Dim Sum or Western bacon and eggs type breakfast. Food was okay as you can expect from a Hotel Breakfast. Again fast service even when busy. So all good here. Pool usage is compact but nice. Surrounding grounds with gardens to walk was great! It was nice and peaceful. …,October 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Oct 25, 2020",2020-10-26,"Dear TopNotchHongKong, Thank you for your recent stay at our Lodge. We truly appreciate your valuable time to provide feedback of your staying experience with a 5-star rating! Thank you! We genuinely appreciate your kind comments regarding your enjoyment of the accommodation and hotel facilities, our Cast Members services and dining experiences. Your satisfactory staycation experience has given our entire team an enormous sense of achievement and honor that definitely enhance our team spirt. Your encouraging comments will be shared with Rex for his attentive service provided. During the current threat of pandemic, health and safety are the priority for each of our guests and Cast Members. Thank you for your understanding in our service adjustments taken place to align with precautionary measures. Please keep healthy and we look forward to welcoming your next stay with us! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/rabbit_bb,rabbit_bb wrote a review Oct 2020,"Hong Kong, China",19 contributions,3 helpful votes,t,50,Great staycation,"I stayed there for one night, FD staffs were friendly and helpful, due to COVID-19 need to reserve the time slot for the swimming pool in advance, love the view from the balcony, will definitely visit again.",October 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Oct 18, 2020",2020-10-19,"Dear rabbit_bb, Thank you for your recent stay at our Lodge and appreciate for your valuable time to provide feedback regarding your staying experience. We are delighted to hear of your enjoyable stay with the warm services provided by our Cast Members and loved our room! Under the current threat of COVID, health and safety are the top priority for each of our guests and Cast Members hence we need to proceed some adjustments to keep the best precaution for all. Thank you for your understanding in the swimming pool arrangements. We look forward to welcoming you back soon! Kind regards, Michael Lock Senior Manager, Hotel Managers",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/JoseAN1167,Jose A.N. wrote a review Oct 2020,China,44 contributions,64 helpful votes,f,50,"""Today's special moments are tomorrow's memories."" — Aladdin",",,,,but if only we could live in those special moments all the time, then we wouldnt have to just remember them, like our latest visit to our favourite local getaway destination... ...i know i've reviewed the Lodge several times now, more than usual this year coz the rest of the planet is still closed..but thats because we really love coming back to the resort, if not doing the rounds at the park..we'd rather 'happily' hang out here vs the city and its noise, visually and audibly, no matter the better staycation rates &or packages...plus, living with the virus-related restrictions, etc, one really needs to take advantage of enjoying life however possible, outside of the daily routine in the new normal... ..anyway, this is the one about updates, after re-opening for the 2nd…",October 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Oct 11, 2020",2020-10-12,"Dear JoseAN1167, Thank you for your recent stay with us and appreciate for taking the time to share your valuable feedback. We have an amazing team and it is a thrill to receive compliments from our Guests. Your encouraging comments will be shared with the teams for their effort and contribution made during your enjoyable stay. We are very pleased to learn of your delightful experiences at our Lodge. Our teams strive every day to ensure each of our guests to have wonderful and marvelous time with us, and it is extremely encouraging from our guests to tell us! Again, thank you for your kind feedback and choosing to stay with us. Please let us know when you plan to visit again and we look forward to welcoming you back. Kind Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/adventureswnato,Nate wrote a review Aug 2020,"Piscataway, New Jersey",3 contributions,,f,50,Most Magical Place Ever,"This was probably the most magical experience I've had staying at a Disney hotel. The ambiance was outstanding, the theming was marvelous (everything from the lobby, to the rooms, to even the elevators), and the staff was immensely helpful (even giving me money-saving tips, rather than trying to up-sell me, like I often find in the U.S. parks and resorts). I did this trip prior to taking a cruise out of Hong Kong, and I was so happy with it that I decided to book another short stop at another Hong Kong Disney resort for when I arrived back in Hong Kong (at the Hollywood Hotel--it was equally wonderful). Despite its size and having less attractions/shows than the other parks, this has become my favorite Disney park. Once COVID-19 is over, I plan to come back here as often as I…",September 2019,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Sep 3, 2020",2020-09-04,"Dear Valuable Guest, Thank you for taking your valuable time to provide feedback of your staying experience. Your 5-star rating is definitely a highlighted remark to our teams, much appreciated. We are thrilled to learn of your pleasant stay at our property with the hotel environment, facilities and our Cast Members' services. Under the threat of COVID-19, health and safety are the top priority for each of our Guest and Cast Member that we are properly doing the best in all. Thank you for your positive comments that highly enhanced our team spirit. We very much look forward to welcoming you back enables us to provide another magical staying experience for you! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/slickers74,Richard Lee wrote a review Aug 2020,,30 contributions,21 helpful votes,t,50,Disneys Explorers Lodge,"We stayed here in October 2019 for 3 nights. The hotel is absolutely stunning. Themed to perfection as you’d expect from a Disney property. It has a good bus connection to the theme park and is a short walk (or bus) to the Disney section of the MTR. You can also walk to the theme park along the sea front path which takes about 20 minutes. It’s a lovely walk and takes you past the Honk Kong Disneyland hotel. The food on property is expensive but you are a bit of a captive audience. We did sample some of the food trucks on the way into the park which were a cheaper option. All the Staff were amazing and could not do enough to help. Granted, it’s a little more expensive to stay here than some other hotels, but we felt it was money well spent for a little piece of…",October 2019,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Aug 2, 2020",2020-08-03,"Dear Valuable Guest, Thank you for taking your valuable time to provide feedback of your staying experience. We are thrilled for your 5-star rating. Thank you! We are delighted to know that you loved our Disney environment and themed facilities as well as our Cast Members' services. Your enjoyable stay in our property is definitely an encouraging remark to our teams. Please stay safe and healthy and we look forward to welcoming you back soon! Best Regard, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/KimberlyW08,Kimberly W wrote a review Jul 2020,"Hong Kong, China",743 contributions,182 helpful votes,t,50,Adventure Starts Here!,"The expedition begins the minute we pulled up to the hotel. Cast members ushered us into the hotel with waving Mickey hands and Kin welcomed us by name. We were whisked away to our Adventurers Suite where the magic truly came to life. The double doors opened up to an Adventureland Disney attraction. Mickey and Minnie's suitcase lay open in the entry way closet (one of my favorite details) and the pictures and artifacts from their journeys adorn every table and wall. The cast members explained that Mickey and Minnie had gone on a journey, but they have left a chest for us to open. In order to do this, we first needed to decipher the clues found on pieces of a treasure map hidden around the suite. Along with this treasure hunt, Mickey and Minnie left us a special flashlight to…",July 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Jul 27, 2020",2020-07-28,"Dear Valuable Guest, Thank you for your valuable time to provide the detailed feedback of your stay at our Adventurer Suite, much appreciated. We are delighted to know that you enjoyed all our magical arrangements from the moment you stepped on our Lodge. It is our honor to extend the best accommodation, hotel facilities and Cast Members' services to each of our Guests. Your return of such encouraging comments is definitely a highlight to enhance our team spirit. We look forward for your next visit to our Lodge enabling us to provide another unforgettable adventure for you! Best Regards, Michael Lock Senior Manager, Hotel Operations",1,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/yelloww888,Yellow wrote a review Jul 2020,"Hong Kong, China",10 contributions,,t,50,Exotic Journey at Adventures Suite,Such a magical experience you all have created for us especially with the new Adventurers Suite! The journey was started with a surprised phone call. The phone check-in was smooth and Cast Member did a great job by not only introducing room facilities but also provide several dining suggestions for us. The call demonstrated her professionalism in her knowledges of the hotel. The arrival experience was truly one of a kind. The Land Rover Defender used for picking up guests from MTR station to Disney Explorer Lodge is exotic. It quickly immersed guests into the adventure of unknown. I was specially touched by the greetings of several Cast Members who put on the Mickey Gloves. It has been such a long time since my last visit to Disney Explorer Lodge due to pandemic. This warm…,July 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Jul 26, 2020",2020-07-27,"Dear valuable Guest, Thank you for taking your valuable time to provide such an encouraging feedback, much appreciated! We are thrilled to hear of your pleasant stay at our property. Your enjoyment in our facilities and Cast Members services is the highlighted remark to our teams which will definitely enhance the team spirit. Under the current threat of COVID-19, we do our very best to provide a safe and healthy environment for each of our Guest and Cast Member. We highly appreciated your understanding of the limit Disney Character activities. Please keep safe and healthy and we look forward to your re-visit in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/latbonchimsi,latbonchimsi wrote a review Jul 2020,"Hong Kong, China",59 contributions,75 helpful votes,f,40,Nice hotel,Very nice hotel the newest at hk Disneyland gave us a very quick check In and fun and games for the kids too. Those building blocks are genius keeps them occupied for ages. Neg: no gym Pool closed at 6pm And only 1 restaurant option,July 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Jul 16, 2020",2020-07-17,"Dear valuable Guest, Thank you for your recent stay at our property and taking your time to share your staying experience with us. We are delighted to learn that your kids had enjoyed our games and activities! Please accept our apologies that some of our facilities need to be temporarily close due to the current COVID-19 threat. Safe and health are the top priority for both of our Guests and Cast Members that we strive to provide the most proper measure to offer a safety environment. Please keep healthy and we look forward to welcoming you and your family back to us! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Goleung211,Goleung211 wrote a review Jul 2020,,1 contribution,,f,50,"Excellent experience, Thanks Disney!","我和我的家人在迪士尼酒店住了兩個晚上，分別是一晚住在迪士尼樂園酒店及一晚住在迪士尼探索家度假酒店。兩間酒店皆給予我們開心愉快的回憶。我特別感謝在迪士尼樂園酒店concierge工作的 Jason: Jason 於我們抵達酒店後向我們簡單介紹了迪士尼樂園酒店的配套及重點，讓我們很快便了解到酒店的設施，也送了一些貼紙給我女兒。還在，我記得第二天當我們需要更換酒店時，酒店職員替我們安排了一輛七人車送我們到迪士尼探索家度假酒店，使正在午睡的女兒不用起來。這一切都使我們有一個開心愉快的假期。 我們將來必定會再次到迪士尼酒店的。 I stayed 2 nights at Disney Hotel, one at Hong Kong Disneyland Hotel and the other night at Disney Explorers Lodge. Both hotels gave me and my family memorable and happy memories. I would like to special thanks to Jason who helped us at the concierge of Hong Kong Disneyland Hotel. His warm welcome to us and caring reminders allow us to get familiar with the hotel quickly. Also, I remember when I switch hotel to Disney Explorers Lodge on the second day, the staff use a 7 seater car to bing us there, so that my daughter…",July 2020,"Response from DEL GSM, Guest Services / Front Office at Disney Explorers Lodge
Responded Jul 15, 2020",2020-07-16,"Dear valuable Guest, Thank you so much for taking the time to share your valuable feedback with us, much appreciated. We are glad to hear of your enjoyable time at both of our properties and delighted to commend our Cast Members for their professional service. It is encouraging to hear of your re-visit and we very much look forward to welcoming you back! Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/IreneHau25,Irene Hau wrote a review Jul 2020,,11 contributions,1 helpful vote,t,50,The best staycation I’ve ever had,"I went to the Adventurers suite at Explorers hotel of HONG KONG Disneyland with my girls friends as an anniversary event last weekend. The suite was newly renovated and is incredible and full of many surprises. The staff were very courteous, helpful and cheerful. We experienced the best services we’ve ever had in Hong Kong. Actually we travelled to many places in Europe and US. Due to COVID-19, we won’t be able to travel this Summer. But the stay at Explorers hotel made us feel like we are travelling and it gave us the best experiences from breakfast in the room, to delicious food in their restaurant and beautiful scenery everywhere in the proximity of the hotel. I will definitely go again with my kids. It’s the only one of its kind in the whole hotel. Need to book early",June 2020,"Response from DELGSM, Senior Manager at Disney Explorers Lodge
Responded Jun 30, 2020",2020-07-01,"Dear IreneHau25, Thank you for staying at our Lodge and contributed your valuable time in providing feedback of your staying experience, much appreciated. We are thrilled and highly encouraged by your 5-star rating! Thank you. We are very glad to learn of your enjoyable stay in our property with our 'Explorer' theme, the facilities, dining experience as well as our Cast Members services. Your comments are definitely the driving force for our teams to keep on doing the best for each of our Guest in all. We look forward to welcoming you back in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",1,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/chanj621,chan j wrote a review Jul 2020,"Hong Kong, China",1 contribution,,f,50,Wonderful hotel,"Clean and cozy, and the price are acceptable. I love the atmosphere of the hotel. Every corner are made of Mickey mouse, even though the body wash and shampoo. And the room are big enough, it's a suitable rest place for the travellers who decided to go Disneyland.",January 2020,"Response from DELGSM, Senior Manager at Disney Explorers Lodge
Responded Jun 30, 2020",2020-07-01,"Dear valuable guest, Many thanks for your recent stay and appreciate your time to provide feedback of your staying experience. It is good to hear that you had a good staycation with enjoyable experience in our property with our facilities. We look forward to welcome you in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/MMc2222,MMc2222 wrote a review Jun 2020,"Canberra, Australia",24 contributions,34 helpful votes,f,50,Great 2 day layover in Hong Kong,"In early January my family travelled to Hong Kong for 2 days as a layover. We stayed at Disney Explorers Lodge to be away from the city due to the uncertain times. Our first impressions of the hotel were great! The lobby was expansive and grand, the gardens were beautiful and the theming was subdued but stylish. We stayed in a Double Room with Sea View. This room was bigger than expected (ample room for three of us), with two large king sized beds and a large well appointed bathroom. Disney Explorers Lodge amenity kits were provided, along with the standard Disney amenities. The room was amazing and the view over gardens and to the water spectacular! There are 3 restaurants/cafes on the property which all serve great food and snacks (especially the Mickey Waffles!). We even…",January 2020,"Response from DELGSM, Senior Manager at Disney Explorers Lodge
Responded Jun 30, 2020",2020-07-01,"Dear valuable guest, Thank you for staying at our Lodge and contributed your valuable time in providing feedback of your staying experience, much appreciated. We are thrilled and highly encouraged by your 5-star rating! Thank you. We are very glad to learn of your enjoyable stay in our property with our 'Explorer' theme, the facilities, dining experience as well as our Cast Members services. Your comments are definitely the driving force for our teams to keep on doing the best for each of our Guest in all. We look forward to welcoming you back in a not too distant future. Best Regards, Michael Lock Senior Manager, Hotel Operations",,Disney Explorers Lodge,https://www.tripadvisor.com/Hotel_Review-g294217-d12157399-Reviews-Disney_Explorers_Lodge-Hong_Kong.html#REVIEWS
